Sub-sensor Lat/Lon:       1.5000000       181.44227
Sub-solar Lat/Lon :     -0.50000000       179.41238
Daytime fraction of disk  :      0.67928173
Nighttime fraction of disk:      0.32071827
Daytime mean surface coverages  :
       0      0.34018456
       1     0.020756169
       2     0.070420010
       3     0.028252004
       4     0.058887791
       5      0.13172902
       6      0.11428730
       7     0.099075609
       8      0.13259180
Nighttime mean surface coverages:
       0     0.070888789
       1     0.028717316
       2     0.059021448
       3      0.12761200
       4      0.11491562
       5     0.096148032
       6      0.13856224
       7       0.0000000
       8       372549.00
40.48583       2.74466E-01
40.32258       2.86046E-01
40.16064       3.00035E-01
40.00000       3.06824E-01
39.84064       3.05299E-01
39.68254       2.97377E-01
39.52569       2.95208E-01
39.37008       3.05935E-01
39.21569       3.21801E-01
39.06250       3.37054E-01
38.91051       3.49897E-01
38.75969       3.58693E-01
38.61004       3.65126E-01
38.46154       3.70489E-01
38.31417       3.72825E-01
38.16794       3.73955E-01
38.02281       3.76992E-01
37.87879       3.71383E-01
37.73585       3.62766E-01
37.59399       3.73250E-01
37.45318       3.93006E-01
37.31343       4.05292E-01
37.17472       4.11789E-01
37.03704       4.14766E-01
36.90037       4.16126E-01
36.76471       4.19440E-01
36.63004       4.20776E-01
36.49635       4.09198E-01
36.36364       3.94354E-01
36.23188       3.88150E-01
36.10108       3.85340E-01
35.97122       3.90288E-01
35.84229       3.99997E-01
35.71429       4.01202E-01
35.58719       4.02793E-01
35.46099       4.23622E-01
35.33569       4.52902E-01
35.21127       4.70182E-01
35.08772       4.78187E-01
34.96503       4.82339E-01
34.84320       4.71911E-01
34.72222       4.51651E-01
34.60208       4.53389E-01
34.48276       4.82224E-01
34.36426       5.12937E-01
34.24657       5.30468E-01
34.12969       5.37455E-01
34.01361       5.40158E-01
33.89830       5.44847E-01
33.78378       5.47255E-01
33.67003       5.41953E-01
33.55705       5.40842E-01
33.44482       5.42547E-01
33.33333       5.26365E-01
33.22259       4.98281E-01
33.11258       4.95546E-01
33.00330       5.27506E-01
32.89474       5.63768E-01
32.78688       5.87680E-01
32.67974       6.04690E-01
32.57329       6.12798E-01
32.46753       6.13565E-01
32.36246       6.21949E-01
32.25806       6.35877E-01
32.15434       6.44237E-01
32.05128       6.41931E-01
31.94888       6.15444E-01
31.84713       5.99081E-01
31.74603       6.32442E-01
31.64557       6.71206E-01
31.54574       6.86263E-01
31.44654       6.92082E-01
31.34796       6.90500E-01
31.25000       6.82567E-01
31.15265       6.62006E-01
31.05590       6.23532E-01
30.95975       6.12922E-01
30.86420       6.51782E-01
30.76923       6.74236E-01
30.67485       6.51503E-01
30.58104       6.47470E-01
30.48780       6.94825E-01
30.39514       7.40867E-01
30.30303       7.60017E-01
30.21148       7.67560E-01
30.12048       7.56673E-01
30.03003       7.11514E-01
29.94012       6.78732E-01
29.85075       7.16966E-01
29.76191       7.78941E-01
29.67359       8.10268E-01
29.58580       8.05358E-01
29.49853       7.75017E-01
29.41176       7.74482E-01
29.32551       8.02177E-01
29.23977       8.15012E-01
29.15452       8.36090E-01
29.06977       8.52139E-01
28.98551       8.54761E-01
28.90173       8.70144E-01
28.81844       8.65599E-01
28.73563       8.27195E-01
28.65330       8.04324E-01
28.57143       8.03615E-01
28.49003       8.08907E-01
28.40909       8.17593E-01
28.32861       8.12526E-01
28.24859       8.35343E-01
28.16901       8.57575E-01
28.08989       8.35068E-01
28.01120       8.48557E-01
27.93296       9.14505E-01
27.85515       9.74363E-01
27.77778       1.00348E+00
27.70083       1.01202E+00
27.62431       1.02348E+00
27.54821       1.04490E+00
27.47253       1.06112E+00
27.39726       1.06925E+00
27.32240       1.07140E+00
27.24796       1.05095E+00
27.17391       9.88863E-01
27.10027       9.54404E-01
27.02703       1.01302E+00
26.95418       1.07455E+00
26.88172       1.06078E+00
26.80965       1.00330E+00
26.73797       9.66226E-01
26.66667       9.91304E-01
26.59575       1.06022E+00
26.52520       1.11567E+00
26.45503       1.14752E+00
26.38522       1.17258E+00
26.31579       1.18706E+00
26.24672       1.18756E+00
26.17801       1.14619E+00
26.10966       1.05807E+00
26.04167       1.01444E+00
25.97403       1.08888E+00
25.90674       1.20175E+00
25.83979       1.26070E+00
25.77320       1.27862E+00
25.70694       1.28833E+00
25.64103       1.29869E+00
25.57545       1.29903E+00
25.51020       1.25525E+00
25.44529       1.19739E+00
25.38071       1.17336E+00
25.31646       1.12625E+00
25.25253       1.08212E+00
25.18892       1.10974E+00
25.12563       1.15447E+00
25.06266       1.20359E+00
25.00000       1.28881E+00
24.93766       1.37465E+00
24.87562       1.42202E+00
24.81390       1.43673E+00
24.75248       1.43969E+00
24.69136       1.45605E+00
24.63054       1.48334E+00
24.57002       1.49977E+00
24.50980       1.50831E+00
24.44988       1.51701E+00
24.39024       1.52704E+00
24.33090       1.53862E+00
24.27184       1.54328E+00
24.21308       1.52582E+00
24.15459       1.49869E+00
24.09639       1.46551E+00
24.03846       1.37359E+00
23.98082       1.25132E+00
23.92344       1.19366E+00
23.86635       1.24827E+00
23.80952       1.38526E+00
23.75297       1.45954E+00
23.69668       1.46861E+00
23.64066       1.50470E+00
23.58491       1.50595E+00
23.52941       1.51020E+00
23.47418       1.59062E+00
23.41920       1.66244E+00
23.36449       1.68229E+00
23.31002       1.63070E+00
23.25581       1.56883E+00
23.20186       1.63126E+00
23.14815       1.72490E+00
23.09469       1.72807E+00
23.04148       1.69350E+00
22.98851       1.68974E+00
22.93578       1.73381E+00
22.88330       1.79183E+00
22.83105       1.81823E+00
22.77904       1.77986E+00
22.72727       1.63826E+00
22.67574       1.53120E+00
22.62443       1.60058E+00
22.57336       1.72878E+00
22.52252       1.80904E+00
22.47191       1.79745E+00
22.42152       1.78264E+00
22.37136       1.86140E+00
22.32143       1.92628E+00
22.27172       1.93169E+00
22.22222       1.90136E+00
22.17295       1.82055E+00
22.12389       1.79012E+00
22.07506       1.86657E+00
22.02643       1.89824E+00
21.97802       1.78696E+00
21.92982       1.60959E+00
21.88184       1.58796E+00
21.83406       1.77558E+00
21.78649       1.92894E+00
21.73913       1.96719E+00
21.69197       2.00896E+00
21.64502       2.07005E+00
21.59827       2.10838E+00
21.55172       2.12232E+00
21.50538       2.10301E+00
21.45923       2.04323E+00
21.41328       2.00123E+00
21.36752       2.03273E+00
21.32196       2.06016E+00
21.27660       1.94910E+00
21.23142       1.76007E+00
21.18644       1.76680E+00
21.14165       1.99487E+00
21.09705       2.17148E+00
21.05263       2.21726E+00
21.00840       2.24997E+00
20.96436       2.29843E+00
20.92050       2.32074E+00
20.87683       2.29506E+00
20.83333       2.26322E+00
20.79002       2.23901E+00
20.74689       2.09511E+00
20.70393       1.97546E+00
20.66116       2.08726E+00
20.61856       2.24929E+00
20.57613       2.35834E+00
20.53388       2.42387E+00
20.49180       2.43547E+00
20.44990       2.41560E+00
20.40816       2.29176E+00
20.36660       2.19075E+00
20.32520       2.29730E+00
20.28398       2.43959E+00
20.24291       2.51152E+00
20.20202       2.55574E+00
20.16129       2.57411E+00
20.12072       2.58150E+00
20.08032       2.56466E+00
20.04008       2.50141E+00
20.00000       2.33600E+00
19.96008       2.18669E+00
19.92032       2.25569E+00
19.88072       2.41046E+00
19.84127       2.45294E+00
19.80198       2.32187E+00
19.76285       2.22160E+00
19.72387       2.39592E+00
19.68504       2.58285E+00
19.64637       2.58275E+00
19.60784       2.56466E+00
19.56947       2.63199E+00
19.53125       2.70619E+00
19.49318       2.68636E+00
19.45525       2.59518E+00
19.41748       2.43254E+00
19.37984       2.27649E+00
19.34236       2.29576E+00
19.30502       2.37347E+00
19.26782       2.47194E+00
19.23077       2.68517E+00
19.19386       2.83630E+00
19.15709       2.84318E+00
19.12046       2.76507E+00
19.08397       2.56035E+00
19.04762       2.43043E+00
19.01141       2.60872E+00
18.97533       2.83554E+00
18.93939       2.92785E+00
18.90359       2.98785E+00
18.86792       3.02639E+00
18.83239       3.03448E+00
18.79699       3.02073E+00
18.76173       2.99281E+00
18.72659       2.87914E+00
18.69159       2.74502E+00
18.65672       2.83212E+00
18.62197       3.02468E+00
18.58736       3.09431E+00
18.55288       3.01080E+00
18.51852       2.93000E+00
18.48429       3.02490E+00
18.45018       3.10163E+00
18.41621       2.93956E+00
18.38235       2.66126E+00
18.34862       2.58434E+00
18.31502       2.72187E+00
18.28154       2.88221E+00
18.24817       2.94920E+00
18.21494       2.95130E+00
18.18182       3.07445E+00
18.14882       3.20922E+00
18.11594       3.19423E+00
18.08318       3.07150E+00
18.05054       3.04920E+00
18.01802       3.17936E+00
17.98561       3.25367E+00
17.95332       3.30369E+00
17.92115       3.36422E+00
17.88909       3.38172E+00
17.85714       3.38244E+00
17.82531       3.26671E+00
17.79359       3.10002E+00
17.76199       3.15111E+00
17.73050       3.27804E+00
17.69912       3.14821E+00
17.66784       2.92205E+00
17.63668       2.84855E+00
17.60563       2.86061E+00
17.57469       2.97294E+00
17.54386       3.14156E+00
17.51313       3.26609E+00
17.48252       3.34107E+00
17.45201       3.31854E+00
17.42160       3.11827E+00
17.39130       2.94419E+00
17.36111       3.06125E+00
17.33102       3.22995E+00
17.30104       3.19915E+00
17.27116       2.97946E+00
17.24138       2.87119E+00
17.21170       3.07421E+00
17.18213       3.21222E+00
17.15266       3.12793E+00
17.12329       3.09243E+00
17.09402       3.17107E+00
17.06485       3.23872E+00
17.03577       3.04135E+00
17.00680       2.69691E+00
16.97793       2.67655E+00
16.94915       2.72852E+00
16.92047       2.71805E+00
