wave flux sn
534.9505785087871 2.9138382685416533e-15 0.0
535.1619922847126 2.9138382685416533e-15 0.0
535.3734896118791 2.9138382685416533e-15 0.0
535.5850705233062 2.9138382685416533e-15 0.0
535.7967350520264 2.913838268541653e-15 0.0
536.0084832310857 2.9138382685416537e-15 0.0
536.2203150935428 2.9138382685416537e-15 0.0
536.4322306724697 2.913838268541653e-15 0.0
536.6442300009512 2.9138382685416533e-15 0.0
536.8563131120853 2.9138382685416533e-15 0.0
537.0684800389834 2.9138382685416533e-15 0.0
537.2807308147693 2.913838268541653e-15 0.0
537.4930654725806 2.913838268541653e-15 0.0
537.7054840455676 2.9138382685416533e-15 0.0
537.9179865668937 2.913838268541653e-15 0.0
538.1305730697354 2.9138382685416533e-15 0.0
538.3432435872827 2.913838268541653e-15 0.0
538.5559981527383 2.913838268541653e-15 0.0
538.7688367993179 2.9138382685416533e-15 0.0
538.9817595602509 2.913838268541653e-15 0.0
539.1947664687793 2.9138382685416533e-15 0.0
539.4078575581585 2.9138382685416537e-15 0.0
539.6210328616571 2.9138382685416537e-15 0.0
539.8342924125565 2.913838268541653e-15 0.0
540.0476362441515 2.913838268541653e-15 0.0
540.2610643897501 2.913838268541653e-15 0.0
540.4745768826735 2.9138382685416533e-15 0.0
540.6881737562559 2.913838268541653e-15 0.0
540.9018550438446 2.9138382685416533e-15 0.0
541.1156207788005 2.9138382685416533e-15 0.0
541.3294709944971 2.9138382685416537e-15 0.0
541.5434057243217 2.9138382685416537e-15 0.0
541.7574250016743 2.9138382685416537e-15 0.0
541.9715288599682 2.9138382685416533e-15 0.0
542.1857173326302 2.913838268541653e-15 0.0
542.3999904531 2.913838268541653e-15 0.0
542.6143482548307 2.9138382685416537e-15 0.0
542.8287907712885 2.9138382685416537e-15 0.0
543.0433180359528 2.9138382685416533e-15 0.0
543.2579300823163 2.9138382685416533e-15 0.0
543.4726269438851 2.9138382685416537e-15 0.0
543.6874086541782 2.9138382685416533e-15 0.0
543.9022752467281 2.9138382685416537e-15 0.0
544.1172267550804 2.9138382685416533e-15 0.0
544.3322632127941 2.913838268541653e-15 0.0
544.5473846534414 2.9138382685416533e-15 0.0
544.7625911106079 2.9138382685416533e-15 0.0
544.9778826178921 2.913838268541653e-15 0.0
545.193259208906 2.9138382685416533e-15 0.0
545.4087209172751 2.9138382685416533e-15 0.0
545.6242677766379 2.913838268541653e-15 0.0
545.8398998206462 2.9138382685416537e-15 0.0
546.0556170829653 2.913838268541653e-15 0.0
546.2714195972736 2.9138382685416537e-15 0.0
546.487307397263 2.9138382685416537e-15 0.0
546.7032805166384 2.9138382685416537e-15 0.0
546.9193389891185 2.9138382685416533e-15 0.0
547.1354828484349 2.9138382685416537e-15 0.0
547.3517121283327 2.9138382685416533e-15 0.0
547.5680268625703 2.9138382685416537e-15 0.0
547.7844270849195 2.9138382685416533e-15 0.0
548.0009128291654 2.9138382685416533e-15 0.0
548.2174841291064 2.9138382685416533e-15 0.0
548.4341410185546 2.913838268541653e-15 0.0
548.6508835313348 2.9138382685416533e-15 0.0
548.8677117012858 2.9138382685416533e-15 0.0
549.0846255622594 2.913838268541653e-15 0.0
549.3016251481209 2.9138382685416537e-15 0.0
549.518710492749 2.913838268541653e-15 0.0
549.7358816300359 2.9138382685416533e-15 0.0
549.953138593887 2.913838268541653e-15 0.0
550.1704814182217 2.913838268541653e-15 0.0
550.3879101369711 2.913838268541654e-15 0.0
550.6054247840815 2.913838268541653e-15 0.0
550.823025393512 2.9138382685416533e-15 0.0
551.0407119992351 2.913838268541653e-15 0.0
551.2584846352368 2.9138382685416533e-15 0.0
551.4763433355164 2.9138382685416533e-15 0.0
551.6942881340867 2.9138382685416533e-15 0.0
551.9123190649741 2.9138382685416537e-15 0.0
552.1304361622182 2.9138382685416533e-15 0.0
552.3486394598722 2.9138382685416537e-15 0.0
552.5669289920025 2.9138382685416537e-15 0.0
552.7853047926895 2.9138382685416533e-15 0.0
553.0037668960265 2.913838268541653e-15 0.0
553.2223153361207 2.9138382685416537e-15 0.0
553.4409501470924 2.913838268541653e-15 0.0
553.6596713630759 2.9138382685416533e-15 0.0
553.8784790182182 2.913838268541653e-15 0.0
554.0973731466806 2.9138382685416533e-15 0.0
554.3163537826376 2.9138382685416533e-15 0.0
554.5354209602771 2.9138382685416533e-15 0.0
554.7545747138004 2.913838268541653e-15 0.0
554.9738150774227 2.9138382685416533e-15 0.0
555.1931420853725 2.9138382685416533e-15 0.0
555.4125557718918 2.9138382685416533e-15 0.0
555.6320561712363 2.9138382685416533e-15 0.0
555.8516433176749 2.9138382685416533e-15 0.0
556.0713172454905 2.9138382685416533e-15 0.0
556.2910779889792 2.9138382685416537e-15 0.0
556.5109255824507 2.9138382685416533e-15 0.0
556.7308600602285 2.9138382685416537e-15 0.0
556.9508814566492 2.9138382685416537e-15 0.0
557.1709898060636 2.9138382685416533e-15 0.0
557.3911851428356 2.913838268541653e-15 0.0
557.6114675013428 2.9138382685416533e-15 0.0
557.8318369159763 2.9138382685416533e-15 0.0
558.052293421141 2.913838268541654e-15 0.0
558.2728370512554 2.9138382685416533e-15 0.0
558.4934678407514 2.9138382685416533e-15 0.0
558.7141858240744 2.9138382685416537e-15 0.0
558.9349910356839 2.9138382685416533e-15 0.0
559.1558835100526 2.9138382685416533e-15 0.0
559.376863281667 2.9138382685416533e-15 0.0
559.5979303850272 2.9138382685416533e-15 0.0
559.8190848546469 2.9138382685416537e-15 0.0
560.0403267250534 2.9138382685416533e-15 0.0
560.2616560307878 2.9138382685416537e-15 0.0
560.4830728064046 2.9138382685416537e-15 0.0
560.7045770864723 2.9138382685416537e-15 0.0
560.9261689055728 2.9138382685416537e-15 0.0
561.1478482983017 2.9138382685416533e-15 0.0
561.3696152992683 2.9138382685416537e-15 0.0
561.5914699430957 2.9138382685416533e-15 0.0
561.8134122644204 2.913838268541653e-15 0.0
562.0354422978929 2.9138382685416533e-15 0.0
562.2575600781773 2.9138382685416537e-15 0.0
562.4797656399513 2.9138382685416537e-15 0.0
562.7020590179062 2.9138382685416533e-15 0.0
562.9244402467474 2.913838268541653e-15 0.0
563.1469093611937 2.9138382685416537e-15 0.0
563.3694663959776 2.9138382685416537e-15 0.0
563.5921113858456 2.913838268541653e-15 0.0
563.8148443655576 2.9138382685416533e-15 0.0
564.0376653698876 2.9138382685416533e-15 0.0
564.260574433623 2.9138382685416533e-15 0.0
564.4835715915651 2.9138382685416537e-15 0.0
564.706656878529 2.9138382685416533e-15 0.0
564.9298303293434 2.9138382685416537e-15 0.0
565.1530919788511 2.9138382685416537e-15 0.0
565.3764418619082 2.913838268541653e-15 0.0
565.5998800133849 2.9138382685416533e-15 0.0
565.8234064681651 2.9138382685416537e-15 0.0
566.0470212611465 2.913838268541653e-15 0.0
566.2707244272406 2.9138382685416537e-15 0.0
566.4945160013725 2.9138382685416533e-15 0.0
566.7183960184814 2.9138382685416537e-15 0.0
566.9423645135203 2.9138382685416537e-15 0.0
567.1664215214556 2.9138382685416537e-15 0.0
567.3905670772681 2.9138382685416537e-15 0.0
567.614801215952 2.9138382685416533e-15 0.0
567.8391239725155 2.9138382685416537e-15 0.0
568.0635353819805 2.9138382685416533e-15 0.0
568.288035479383 2.913838268541653e-15 0.0
568.5126242997726 2.9138382685416537e-15 0.0
568.7373018782129 2.913838268541653e-15 0.0
568.9620682497812 2.913838268541653e-15 0.0
569.1869234495689 2.913838268541653e-15 0.0
569.4118675126809 2.9138382685416537e-15 0.0
569.6369004742365 2.9138382685416533e-15 0.0
569.8620223693684 2.9138382685416533e-15 0.0
570.0872332332235 2.9138382685416533e-15 0.0
570.3125331009622 2.913838268541653e-15 0.0
570.5379220077593 2.913838268541653e-15 0.0
570.7633999888031 2.9138382685416537e-15 0.0
570.9889670792961 2.913838268541653e-15 0.0
571.214623314455 2.9138382685416533e-15 0.0
571.440368729509 2.9138382685416533e-15 0.0
571.6662033597026 2.913838268541653e-15 0.0
571.892127240294 2.9138382685416537e-15 0.0
572.1181404065552 2.9138382685416533e-15 0.0
572.3442428937719 2.9138382685416533e-15 0.0
572.5704347372442 2.913838268541653e-15 0.0
572.7967159722857 2.9138382685416537e-15 0.0
573.0230866342243 2.9138382685416533e-15 0.0
573.2495467584017 2.9138382685416533e-15 0.0
573.4760963801737 2.9138382685416537e-15 0.0
573.7027355349097 2.9138382685416533e-15 0.0
573.9294642579936 2.9138382685416533e-15 0.0
574.1562825848229 2.9138382685416533e-15 0.0
574.3831905508092 2.9138382685416537e-15 0.0
574.6101881913783 2.9138382685416537e-15 0.0
574.8372755419696 2.9138382685416537e-15 0.0
575.0644526380368 2.9138382685416537e-15 0.0
575.2917195150476 2.9138382685416533e-15 0.0
575.5190762084835 2.913838268541653e-15 0.0
575.7465227538403 2.9138382685416533e-15 0.0
575.9740591866276 2.9138382685416537e-15 0.0
576.2016855423692 2.913838268541653e-15 0.0
576.4294018566029 2.9138382685416533e-15 0.0
576.6572081648804 2.9138382685416533e-15 0.0
576.8851045027678 2.9138382685416525e-15 0.0
577.1130909058447 2.9138382685416533e-15 0.0
577.3411674097053 2.913838268541653e-15 0.0
577.5693340499577 2.913838268541653e-15 0.0
577.7975908622237 2.9138382685416533e-15 0.0
578.0259378821398 2.9138382685416537e-15 0.0
578.2543751453563 2.9138382685416533e-15 0.0
578.4829026875374 2.9138382685416533e-15 0.0
578.7115205443616 2.9138382685416533e-15 0.0
578.9402287515215 2.9138382685416533e-15 0.0
579.1690273447239 2.9138382685416533e-15 0.0
579.3979163596894 2.9138382685416537e-15 0.0
579.626895832153 2.9138382685416533e-15 0.0
579.8559657978636 2.9138382685416533e-15 0.0
580.0851262925845 2.9138382685416533e-15 0.0
580.314377352093 2.9138382685416533e-15 0.0
580.5437190121803 2.9138382685416533e-15 0.0
580.7731513086522 2.913838268541653e-15 0.0
581.0026742773284 2.9138382685416533e-15 0.0
581.2322879540427 2.9138382685416537e-15 0.0
581.461992374643 2.9138382685416533e-15 0.0
581.6917875749918 2.9138382685416533e-15 0.0
581.9216735909655 2.9138382685416537e-15 0.0
582.1516504584544 2.913838268541653e-15 0.0
582.3817182133632 2.9138382685416533e-15 0.0
582.6118768916111 2.9138382685416533e-15 0.0
582.8421265291311 2.9138382685416533e-15 0.0
583.0724671618705 2.9138382685416533e-15 0.0
583.3028988257909 2.9138382685416537e-15 0.0
583.5334215568679 2.9138382685416537e-15 0.0
583.7640353910916 2.9138382685416533e-15 0.0
583.9947403644662 2.9138382685416533e-15 0.0
584.2255365130101 2.9138382685416537e-15 0.0
584.4564238727559 2.9138382685416533e-15 0.0
584.6874024797504 2.9138382685416533e-15 0.0
584.9184723700549 2.9138382685416537e-15 0.0
585.1496335797448 2.9138382685416537e-15 0.0
585.3808861449096 2.9138382685416533e-15 0.0
585.6122301016533 2.913838268541653e-15 0.0
