wave flux sn
540.0476362441515 7.319230810363146e-16 0.0
540.2610643897501 7.319230810363146e-16 0.0
540.4745768826735 7.319230810363147e-16 0.0
540.6881737562559 7.319230810363146e-16 0.0
540.9018550438446 7.319230810363147e-16 0.0
541.1156207788005 7.319230810363147e-16 0.0
541.3294709944971 7.319230810363148e-16 0.0
541.5434057243217 7.319230810363148e-16 0.0
541.7574250016743 7.319230810363148e-16 0.0
541.9715288599682 7.319230810363147e-16 0.0
542.1857173326302 7.319230810363146e-16 0.0
542.3999904531 7.319230810363146e-16 0.0
542.6143482548307 7.319230810363148e-16 0.0
542.8287907712885 7.319230810363148e-16 0.0
543.0433180359528 7.319230810363147e-16 0.0
543.2579300823163 7.319230810363147e-16 0.0
543.4726269438851 7.319230810363148e-16 0.0
543.6874086541782 7.319230810363147e-16 0.0
543.9022752467281 7.319230810363148e-16 0.0
544.1172267550804 7.319230810363147e-16 0.0
544.3322632127941 7.319230810363146e-16 0.0
544.5473846534414 7.319230810363147e-16 0.0
544.7625911106079 7.319230810363147e-16 0.0
544.9778826178921 7.319230810363146e-16 0.0
545.193259208906 7.319230810363147e-16 0.0
545.4087209172751 7.319230810363147e-16 0.0
545.6242677766379 7.319230810363146e-16 0.0
545.8398998206462 7.319230810363148e-16 0.0
546.0556170829653 7.319230810363146e-16 0.0
546.2714195972736 7.319230810363148e-16 0.0
546.487307397263 7.319230810363148e-16 0.0
546.7032805166384 7.319230810363148e-16 0.0
546.9193389891185 7.319230810363147e-16 0.0
547.1354828484349 7.319230810363148e-16 0.0
547.3517121283327 7.319230810363147e-16 0.0
547.5680268625703 7.319230810363148e-16 0.0
547.7844270849195 7.319230810363147e-16 0.0
548.0009128291654 7.319230810363147e-16 0.0
548.2174841291064 7.319230810363147e-16 0.0
548.4341410185546 7.319230810363146e-16 0.0
548.6508835313348 7.319230810363147e-16 0.0
548.8677117012858 7.319230810363147e-16 0.0
549.0846255622594 7.319230810363146e-16 0.0
549.3016251481209 7.319230810363148e-16 0.0
549.518710492749 7.319230810363146e-16 0.0
549.7358816300359 7.319230810363147e-16 0.0
549.953138593887 7.319230810363146e-16 0.0
550.1704814182217 7.319230810363146e-16 0.0
550.3879101369711 7.319230810363149e-16 0.0
550.6054247840815 7.319230810363146e-16 0.0
550.823025393512 7.319230810363147e-16 0.0
551.0407119992351 7.319230810363146e-16 0.0
551.2584846352368 7.319230810363147e-16 0.0
551.4763433355164 7.319230810363147e-16 0.0
551.6942881340867 7.319230810363147e-16 0.0
551.9123190649741 7.319230810363148e-16 0.0
552.1304361622182 7.319230810363147e-16 0.0
552.3486394598722 7.319230810363148e-16 0.0
552.5669289920025 7.319230810363148e-16 0.0
552.7853047926895 7.319230810363147e-16 0.0
553.0037668960265 7.319230810363146e-16 0.0
553.2223153361207 7.319230810363148e-16 0.0
553.4409501470924 7.319230810363146e-16 0.0
553.6596713630759 7.319230810363147e-16 0.0
553.8784790182182 7.319230810363146e-16 0.0
554.0973731466806 7.319230810363147e-16 0.0
554.3163537826376 7.319230810363147e-16 0.0
554.5354209602771 7.319230810363147e-16 0.0
554.7545747138004 7.319230810363146e-16 0.0
554.9738150774227 7.319230810363147e-16 0.0
555.1931420853725 7.319230810363147e-16 0.0
555.4125557718918 7.319230810363147e-16 0.0
555.6320561712363 7.319230810363147e-16 0.0
555.8516433176749 7.319230810363147e-16 0.0
556.0713172454905 7.319230810363147e-16 0.0
556.2910779889792 7.319230810363148e-16 0.0
556.5109255824507 7.319230810363147e-16 0.0
556.7308600602285 7.319230810363148e-16 0.0
556.9508814566492 7.319230810363148e-16 0.0
557.1709898060636 7.319230810363147e-16 0.0
557.3911851428356 7.319230810363146e-16 0.0
557.6114675013428 7.319230810363147e-16 0.0
557.8318369159763 7.319230810363147e-16 0.0
558.052293421141 7.319230810363149e-16 0.0
558.2728370512554 7.319230810363147e-16 0.0
558.4934678407514 7.319230810363147e-16 0.0
558.7141858240744 7.319230810363148e-16 0.0
558.9349910356839 7.319230810363147e-16 0.0
559.1558835100526 7.319230810363147e-16 0.0
559.376863281667 7.319230810363147e-16 0.0
559.5979303850272 7.319230810363147e-16 0.0
559.8190848546469 7.319230810363148e-16 0.0
560.0403267250534 7.319230810363147e-16 0.0
560.2616560307878 7.319230810363148e-16 0.0
560.4830728064046 7.319230810363148e-16 0.0
560.7045770864723 7.319230810363148e-16 0.0
560.9261689055728 7.319230810363148e-16 0.0
561.1478482983017 7.319230810363147e-16 0.0
561.3696152992683 7.319230810363148e-16 0.0
561.5914699430957 7.319230810363147e-16 0.0
561.8134122644204 7.319230810363146e-16 0.0
562.0354422978929 7.319230810363147e-16 0.0
562.2575600781773 7.319230810363148e-16 0.0
562.4797656399513 7.319230810363148e-16 0.0
562.7020590179062 7.319230810363147e-16 0.0
562.9244402467474 7.319230810363146e-16 0.0
563.1469093611937 7.319230810363148e-16 0.0
563.3694663959776 7.319230810363148e-16 0.0
563.5921113858456 7.319230810363146e-16 0.0
563.8148443655576 7.319230810363147e-16 0.0
564.0376653698876 7.319230810363147e-16 0.0
564.260574433623 7.319230810363147e-16 0.0
564.4835715915651 7.319230810363148e-16 0.0
564.706656878529 7.319230810363147e-16 0.0
564.9298303293434 7.319230810363148e-16 0.0
565.1530919788511 7.319230810363148e-16 0.0
565.3764418619082 7.319230810363146e-16 0.0
565.5998800133849 7.319230810363147e-16 0.0
565.8234064681651 7.319230810363148e-16 0.0
566.0470212611465 7.319230810363146e-16 0.0
566.2707244272406 7.319230810363148e-16 0.0
566.4945160013725 7.319230810363147e-16 0.0
566.7183960184814 7.319230810363148e-16 0.0
566.9423645135203 7.319230810363148e-16 0.0
567.1664215214556 7.319230810363148e-16 0.0
567.3905670772681 7.319230810363148e-16 0.0
567.614801215952 7.319230810363147e-16 0.0
567.8391239725155 7.319230810363148e-16 0.0
568.0635353819805 7.319230810363147e-16 0.0
568.288035479383 7.319230810363146e-16 0.0
568.5126242997726 7.319230810363148e-16 0.0
568.7373018782129 7.319230810363146e-16 0.0
568.9620682497812 7.319230810363146e-16 0.0
569.1869234495689 7.319230810363146e-16 0.0
569.4118675126809 7.319230810363148e-16 0.0
569.6369004742365 7.319230810363147e-16 0.0
569.8620223693684 7.319230810363147e-16 0.0
